family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,5,4,13,10013,20013,False,0.66,0.6575,False,False,685,0.5026469826698303,1.6095009782361074e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0225391250569373
A,sin_family,0.0,True,5,4,14,10014,20014,False,0.6735,0.671,False,False,658,0.502677857875824,1.2047175800496557e-06,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.025241042021662
A,sin_family,0.0,True,5,4,15,10015,20015,False,0.657,0.6655,False,False,669,0.5074626207351685,1.5714779278140124e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0143219998572022
A,sin_family,0.0,True,5,4,16,10016,20016,False,0.643,0.666,False,False,668,0.5219100117683411,2.742214575242442e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0089389581698924
A,sin_family,0.0,True,5,4,17,10017,20017,False,0.6835,0.673,False,False,654,0.4892064034938812,0.0022170555468015237,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0116046250332147
A,sin_family,0.0,True,5,4,18,10018,20018,False,0.679,0.665,False,False,670,0.49140533804893494,4.3877886979403694e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0247717921156436
A,sin_family,0.0,True,5,4,19,10019,20019,False,0.671,0.6655,False,False,669,0.49922147393226624,7.215492751444e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.024099332978949
A,sin_family,0.0,True,8,3,0,10000,20000,False,0.6835,0.656,False,False,688,0.4871732294559479,4.879845640348339e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.4764447091147304
A,sin_family,0.0,True,8,3,1,10001,20001,False,0.6645,0.67,False,False,660,0.5011689066886902,2.357148407804405e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.521056708181277
A,sin_family,0.0,True,8,3,2,10002,20002,False,0.672,0.6635,False,False,673,0.4966002106666565,1.5857535344976696e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.508907041978091
