family,window,a,seed,stored_cross_step,stored_cross_w2,cross_step,cross_w2,G_cross,reproduced,prev_step,G_prev,w2_prev,cross_w2_interp
own-seed,V60,1.5,400040,800,2.473900037355865,800,2.473900037355865,0.015525735486405345,True,750,-0.00928362819638684,2.3361792974973574,2.387714200210904
own-seed,V60,1.5,400042,3800,2.604911724436478,3800,2.604911724436478,0.019255387848066796,True,3750,-0.01499144572283262,2.4028011615702347,2.4912744368278648
own-seed,V60,1.5,400043,1200,2.459807818067399,1200,2.459807818067399,0.010266862783520292,True,1150,-0.00248624795659369,2.3640073324379745,2.3826838550912006
own-seed,V60,1.5,400044,5550,2.4346552424004004,5550,2.4346552424004004,0.017429282635599286,True,5500,-0.02262421392227898,2.1494505970194417,2.310548415268654
own-seed,V60,1.5,400045,700,2.455397168110172,700,2.455397168110172,0.016065102711628754,True,650,-0.008071273500778187,2.324703779285424,2.3684080237281275
own-seed,V60,1.5,400046,1750,2.3054211591895246,1750,2.3054211591895246,0.027701651456820464,True,1700,-0.008642543231519806,2.06137579198379,2.119409066750622
own-seed,V60,1.5,400047,850,1.9509721268044249,850,1.9509721268044249,0.010926773249450683,True,800,-0.013834983378578247,1.8510658254618835,1.9068858562962352
own-seed,V60,1.5,400048,2250,2.1340297698068773,2250,2.1340297698068773,0.009849104006165899,True,2200,-0.011224028946799969,2.0337953778962734,2.0871824902340794
own-seed,V60,1.5,400049,750,2.11480420297963,750,2.11480420297963,0.021885678569004252,True,700,-0.004611141954813824,1.9986072517557674,2.018828569869319
own-seed,V60,1.5,400050,1350,2.3314058212557915,1350,2.3314058212557915,0.030132104981331675,True,1300,-0.006438579851125503,2.155556828520716,2.18651653809826
own-seed,V60,1.5,400052,1900,2.0095424168881015,1900,2.0095424168881015,0.013232171103978452,True,1850,-0.03079696198569426,1.8389002031318031,1.9582589413450724
own-seed,V60,1.5,400053,950,2.498456984021165,950,2.498456984021165,0.015582284048358819,True,900,-0.004408289210474425,2.3915468959376747,2.415122537400636
own-seed,V60,1.5,400054,800,2.3064178210523822,800,2.3064178210523822,0.014722541130770317,True,750,-0.008164466154168881,2.153972294179212,2.208354080710537
own-seed,V60,1.5,400055,600,1.9195217431560876,600,1.9195217431560876,0.02276384872906423,True,550,-0.00702493291633477,1.7929867970927258,1.8228268730732904
own-seed,V60,1.5,400056,1550,2.2384059474957447,1550,2.2384059474957447,0.020721966697106797,True,1500,-0.006280252204764469,2.109966213995993,2.1398390893482953
own-seed,V60,1.5,400057,1650,2.2857714046295246,1650,2.2857714046295246,0.02172295711644079,True,1600,-0.0023775846959592783,2.1252824651606503,2.1411151401819066
own-seed,V60,1.5,400058,1350,2.264313662169178,1350,2.264313662169178,0.0002977269292836482,True,1300,-0.012210670956526837,2.1831897301458154,2.2623827370904253
own-seed,V60,1.5,400059,750,1.9589209819317899,750,1.9589209819317899,0.015737423620680424,True,700,-0.0108736198996926,1.8474706298724572,1.8930106991693383
own-seed,V70,1.3,400000,1450,4.345499432878889,1450,4.345499432878889,0.005867489508511792,True,1400,-0.001212234615019181,4.2238456217274365,4.244675947648844
own-seed,V70,1.3,400001,3450,4.328200281238845,3450,4.328200281238845,0.002766788998509462,True,3400,-0.0010652417167089645,4.242024126710623,4.265979684901859
own-seed,V70,1.3,400002,2850,4.188100261605989,2850,4.188100261605989,0.001759461524765804,True,2800,-0.004900248113837602,4.076741515684886,4.158679845472736
own-seed,V70,1.3,400003,4800,4.676743488926188,4800,4.676743488926188,0.0019789257298064022,True,4750,-0.002982151155674906,4.549795150522572,4.626105020903592
own-seed,V70,1.3,400004,7200,3.9451281340472857,7200,3.9451281340472857,0.010881532743992395,True,7150,-0.0012998416303577898,3.753074593410084,3.7735681091420608
own-seed,V70,1.3,400005,2450,4.359966720891866,2450,4.359966720891866,0.0036233840795123484,True,2400,-0.002438263725465184,4.251544376579452,4.295156654572537
own-seed,V70,1.3,400006,3750,4.077453506107837,3750,4.077453506107837,0.003875456438206637,True,3700,-0.005166394775830252,3.9346327435111577,4.016238647467428
own-seed,V70,1.3,400007,1550,4.006818673947767,1550,4.006818673947767,0.0073673612009175216,True,1500,-1.6907885862949e-05,3.8871830094709114,3.887456941275988
own-seed,V70,1.3,400008,6600,4.087530946609323,6600,4.087530946609323,0.007197072480474631,True,6550,-0.0030416528997658787,3.9177800467057935,3.968208522688349
own-seed,V70,1.3,400009,8600,3.894705924202399,8600,3.894705924202399,0.0016767951434881745,True,8550,-0.007991461669113686,3.713362833766617,3.8632550412519673
own-seed,V70,1.3,400010,5000,4.122546795649803,5000,4.122546795649803,0.00533515045857591,True,4950,-0.004355829255760391,3.9607935296345973,4.033497180771285
own-seed,V70,1.3,400011,4800,4.201528756437299,4800,4.201528756437299,0.0037558733314657644,True,4750,-0.005216977238146292,4.050514166068778,4.138316773999049
own-seed,V70,1.3,400012,2450,4.119927517975932,2450,4.119927517975932,0.003019583606299392,True,2400,-0.0030402751455711474,4.021592133956987,4.070927710280562
own-seed,V70,1.3,400013,3750,4.345374399215166,3750,4.345374399215166,0.0013622021784325256,True,3700,-0.0055243373446600685,4.227650392753651,4.322087827270297
own-seed,V70,1.3,400014,1550,4.0302153422404325,1550,4.0302153422404325,0.0037449290398381407,True,1500,-0.0029011724716454523,3.910412926519853,3.9627093697692706
own-seed,V70,1.3,400015,3800,4.079985112917813,3800,4.079985112917813,0.005320516062296665,True,3750,-0.0033576451775876315,3.9338942852810908,3.9904179138868625
own-seed,V70,1.3,400016,1950,4.4160085007389664,1950,4.4160085007389664,0.005226695747942323,True,1900,-0.0009811433135320513,4.304093570708071,4.321781623538832
own-seed,V70,1.3,400017,2900,3.8151062187357763,2900,3.8151062187357763,0.0021899465124852746,True,2850,-0.006572755297537647,3.6871941128323833,3.783138832842606
own-seed,V70,1.3,400018,2050,3.9523499304596603,2050,3.9523499304596603,0.009348716318536177,True,2000,-0.0003940721859025942,3.7993451583393827,3.805533830604566
own-seed,V70,1.3,400019,2650,4.641531351422553,2650,4.641531351422553,0.0031113557530186853,True,2600,-0.0009262017166462577,4.5403039081074885,4.563525133433577
own-seed,V70,1.3,400020,1600,4.282198941542391,1600,4.282198941542391,0.002432425377701719,True,1550,-0.004809828296362895,4.155547964718087,4.239661208952136
own-seed,V70,1.3,400021,1400,3.9834407589148375,1400,3.9834407589148375,0.003588584056130717,True,1350,-0.005352656710158943,3.8460193093510116,3.928286397706448
own-seed,V70,1.3,400022,3450,4.334192119932055,3450,4.334192119932055,0.009715081611560983,True,3400,-0.0004555449681489243,4.145452093460293,4.1539058075627295
own-seed,V70,1.3,400023,2350,4.593099034365315,2350,4.593099034365315,0.002473789154057826,True,2300,-0.0037241848931559574,4.472571828687696,4.544993170755217
own-seed,V70,1.3,400024,3450,4.529495294991461,3450,4.529495294991461,0.002632576004262699,True,3400,-0.005104402382299256,4.348384698234863,4.467870796729035
own-seed,V70,1.3,400025,2750,3.8504334353220435,2750,3.8504334353220435,0.004078223627768995,True,2700,-0.0003446071080208668,3.764542591434658,3.7712348202549903
own-seed,V70,1.3,400026,2500,4.423716603428216,2500,4.423716603428216,0.004179951575439489,True,2450,-0.0014041597712730614,4.325055533871391,4.349864477723133
own-seed,V70,1.3,400027,6250,3.662933532402423,6250,3.662933532402423,0.005627701740948954,True,6200,-0.007981840034041898,3.471796951158758,3.583896362098816
own-seed,V70,1.3,400028,1550,4.033687655867428,1550,4.033687655867428,0.001211630410533182,True,1500,-0.0060820960661089885,3.914840525687785,4.013944826520674
own-seed,V70,1.3,400029,5500,4.081372593307819,5500,4.081372593307819,0.0029501247561047883,True,5450,-0.00766094055672939,3.9095127957054614,4.033591543192837
own-seed,V70,1.3,400030,2000,4.322275920875926,2000,4.322275920875926,0.006332635341329329,True,1950,-0.0003379666799641079,4.2085236157006465,4.214286886960966
own-seed,V70,1.3,400031,7250,4.086241866325956,7250,4.086241866325956,0.006572637410834581,True,7200,-0.004619932444371866,3.905075490463311,3.9798551370060364
own-seed,V70,1.3,400032,3500,4.0279980433195535,3500,4.0279980433195535,0.00280570956306736,True,3450,-0.006400688165037582,3.8835638927078606,3.9839807968814993
own-seed,V70,1.3,400033,3600,3.9182616770144736,3600,3.9182616770144736,0.004191963806127852,True,3550,-0.0019573011608620128,3.823155724865731,3.8534277966572223
own-seed,V70,1.3,400034,1950,3.8785465117909044,1950,3.8785465117909044,0.006389913821260862,True,1900,-0.00034327126428657095,3.7760779294550364,3.781301983058373
own-seed,V70,1.3,400035,1650,4.577629619922279,1650,4.577629619922279,0.006277834018225903,True,1600,-0.0005330699007246587,4.451093336963717,4.460996968639845
own-seed,V70,1.3,400036,2750,3.9323101580357074,2750,3.9323101580357074,0.0053288230508625745,True,2700,-0.0005281014668971906,3.8422106334987527,3.850334639695251
own-seed,V70,1.3,400037,6900,3.973701479573787,6900,3.973701479573787,0.00587064217295552,True,6850,-0.006162386063126135,3.788339195652437,3.8832674159354235
own-seed,V70,1.3,400038,2200,4.196876916417603,2200,4.196876916417603,0.005831151003272694,True,2150,-0.00011740844494934066,4.092520648482738,4.094580358442031
own-seed,V70,1.3,400039,1600,3.9545412465009098,1600,3.9545412465009098,0.005997780721080481,True,1550,-0.003214051099888149,3.8110313696749616,3.8611026352409836
own-seed,V70,1.3,400040,1600,4.317960087505526,1600,4.317960087505526,0.005772980805969219,True,1550,-0.0012201126623612168,4.1944396378743205,4.215990739019772
own-seed,V70,1.3,400042,4350,4.297915889194757,4350,4.297915889194757,0.002509540941433741,True,4300,-0.005661738771813862,4.154756349881058,4.25394912539862
own-seed,V70,1.3,400043,2300,4.217948026646528,2300,4.217948026646528,0.0030232150991982287,True,2250,-0.0016142461713735123,4.118800326637016,4.153312484432592
own-seed,V70,1.3,400044,5600,4.157548184425542,5600,4.157548184425542,0.0019975796301174853,True,5550,-0.005996755791656927,3.9884188839937633,4.115287104851832
own-seed,V70,1.3,400045,1450,4.199839724314505,1450,4.199839724314505,0.00048128340548947435,True,1400,-0.006839587820088866,4.077368822472453,4.191788331127043
own-seed,V70,1.3,400046,2450,3.786812691229858,2450,3.786812691229858,0.00513448717155951,True,2400,-0.003812136039068381,3.6243069107194654,3.6935502585006366
own-seed,V70,1.3,400047,1800,3.507287200263863,1800,3.507287200263863,0.0011492700713118253,True,1750,-0.0061864364969772545,3.407671490507544,3.4916806117519505
own-seed,V70,1.3,400048,3700,3.9102237703784355,3700,3.9102237703784355,0.005832841199205241,True,3650,-0.0004972143235510984,3.81213854859277,3.8198429639845775
own-seed,V70,1.3,400049,1550,3.674691253165361,1550,3.674691253165361,0.0011449196077286672,True,1500,-0.006805023146800426,3.564105806794291,3.6587651704514275
own-seed,V70,1.3,400050,2000,4.049597789576455,2000,4.049597789576455,0.0008753598300796916,True,1950,-0.007289210532514634,3.9235442637854336,4.036083031540576
own-seed,V70,1.3,400052,3550,3.707659429999171,3550,3.707659429999171,0.006783354727903035,True,3500,-0.003759339507309445,3.5579837131701373,3.6113554436791087
own-seed,V70,1.3,400053,1850,4.381411873119674,1850,4.381411873119674,0.004723669937051422,True,1800,-0.0016540141498495586,4.270465011521432,4.299238415231064
own-seed,V70,1.3,400054,1500,4.101168782370613,1500,4.101168782370613,0.0011697602040583455,True,1450,-0.005518484342515784,3.965665959522114,4.0774696175745335
own-seed,V70,1.3,400055,1300,3.3656530152653255,1300,3.3656530152653255,0.008024521025336462,True,1250,-0.0005020398416535343,3.2476472095080395,3.254595335131108
own-seed,V70,1.3,400056,2500,3.8960954983557916,2500,3.8960954983557916,0.002090318586643214,True,2450,-0.0051855622630472276,3.786296248246515,3.8645508073356423
own-seed,V70,1.3,400057,2300,3.9062375422006195,2300,3.9062375422006195,0.005633183962199695,True,2250,-0.0005716889897202648,3.7864649216946193,3.7975002303856757
own-seed,V70,1.3,400058,2650,4.015498527702218,2650,4.015498527702218,0.0012767272927667328,True,2600,-0.00432999400255385,3.927187627602715,3.9953889252327794
own-seed,V70,1.3,400059,1600,3.5382526590635384,1600,3.5382526590635384,0.006793961780387825,True,1550,-0.0007633034353586865,3.4301083974364786,3.4410312490312944
own-seed,V70,1.5,400000,600,2.3164135215661266,600,2.3164135215661266,0.005708163666198196,True,550,-0.024345740815121086,2.1887338216937233,2.2921632074621554
own-seed,V70,1.5,400001,1850,2.337414175481002,1850,2.337414175481002,0.010547314825934961,True,1800,-0.002385891935275719,2.260987804347478,2.2750867873682052
own-seed,V70,1.5,400002,1950,2.300041085980572,1950,2.300041085980572,0.014693740886703832,True,1900,-0.01736964728669177,2.1568703793216577,2.23443001409897
own-seed,V70,1.5,400003,4100,2.5306768899567365,4100,2.5306768899567365,0.011175073622640586,True,4050,-0.017270193656219845,2.344695882226812,2.4576119602649222
own-seed,V70,1.5,400004,7050,2.052538046068154,7050,2.052538046068154,0.0050325568477367355,True,7000,-0.12435973585140792,1.6626998444443193,2.037375760354174
own-seed,V70,1.5,400005,1350,2.312453001896057,1350,2.312453001896057,0.0022638138858548373,True,1300,-0.025617878931018634,2.1878478136852793,2.30233586312784
own-seed,V70,1.5,400006,3300,2.3000053201428776,3300,2.3000053201428776,0.03307208840749443,True,3250,-0.018394752889171695,2.0769803697228584,2.156691670197826
own-seed,V70,1.5,400007,700,2.122201250443806,700,2.122201250443806,0.008649336190676316,True,650,-0.025288138084047063,1.9865501776529677,2.0876290921359697
own-seed,V70,1.5,400008,6350,2.2955433479295486,6350,2.2955433479295486,0.035521130701058556,True,6300,-0.03444450630314888,1.9928030313554,2.1418439204111013
own-seed,V70,1.5,400009,8250,2.1409542712938694,8250,2.1409542712938694,0.013214230235704783,True,8200,-0.07186250056958388,1.80277057969441,2.0884271334918365
own-seed,V70,1.5,400010,4700,2.2735665972526204,4700,2.2735665972526204,0.023959254491102477,True,4650,-0.04159105890279147,1.9962775996662883,2.172214867309976
own-seed,V70,1.5,400011,4350,2.4450565881440918,4350,2.4450565881440918,0.04562579955467738,True,4300,-0.003942893934105296,2.2015510071772693,2.2209204238501568
own-seed,V70,1.5,400012,1250,2.206501815972713,1250,2.206501815972713,0.005140983287554413,True,1200,-0.019179506529283685,2.105357470318024,2.1851214328242876
own-seed,V70,1.5,400013,2950,2.334039265088179,2950,2.334039265088179,0.0026401095576034095,True,2900,-0.035107097777743235,2.171832492651062,2.3226942231513092
own-seed,V70,1.5,400014,750,2.256224759157968,750,2.256224759157968,0.024643360628890942,True,700,-0.0005871882833945463,2.1225874127606525,2.125697542639366
own-seed,V70,1.5,400015,3300,2.2242259347650455,3300,2.2242259347650455,0.017588256963671167,True,3250,-0.04060700058498945,1.9808184279695171,2.1506612843667448
own-seed,V70,1.5,400016,900,2.3901856787768696,900,2.3901856787768696,0.016951045899032735,True,850,-0.006318051441497552,2.2792802238445278,2.3093933975164918
own-seed,V70,1.5,400017,2350,2.0535185079946205,2350,2.0535185079946205,0.007070741766790345,True,2300,-0.04757669128014852,1.8557562806040062,2.0279303776262054
own-seed,V70,1.5,400018,1500,2.2242810239468245,1500,2.2242810239468245,0.04087150637295034,True,1450,-0.014578768861606584,1.9906929398379138,2.052107002665271
own-seed,V70,1.5,400019,1250,2.438682099406998,1250,2.438682099406998,0.0033993119326218846,True,1200,-0.011717859357183613,2.3441669148742084,2.4174290098946147
own-seed,V70,1.5,400020,800,2.378264398856827,800,2.378264398856827,0.021225956778845312,True,750,-0.00994795911168378,2.2292702918991614,2.276816044223046
own-seed,V70,1.5,400021,1750,2.2424699010881626,1750,2.2424699010881626,0.029694365981134396,True,1700,-0.04413055228361262,1.9496985026887035,2.124709377172575
own-seed,V70,1.5,400022,1750,2.2907713102782195,1750,2.2907713102782195,0.01293245546400179,True,1700,-0.08288748049466133,1.9218375723248842,2.240977714743909
own-seed,V70,1.5,400023,2000,2.509511622500517,2000,2.509511622500517,0.01629310458215194,True,1950,-0.01966583314188952,2.3256596380003547,2.426207726426452
own-seed,V70,1.5,400024,3350,2.6780112007586925,3350,2.6780112007586925,0.04316814658106605,True,3300,-0.00013187176212037244,2.3740830544068503,2.375008678500118
own-seed,V70,1.5,400025,1300,2.0218518350029266,1300,2.0218518350029266,0.0018289271588960432,True,1250,-0.014583782934584288,1.9430611382466187,2.013071905037357
own-seed,V70,1.5,400026,1200,2.3827694266666897,1200,2.3827694266666897,0.01212750451761746,True,1150,-0.007537264036887148,2.2912258735022153,2.3263133920337977
own-seed,V70,1.5,400027,2650,2.1055703055800006,2650,2.1055703055800006,0.04151386610234509,True,2600,-0.004691455836071334,1.8945083165896217,1.9159384886668012
own-seed,V70,1.5,400028,650,2.176451830741134,650,2.176451830741134,0.004693418905577396,True,600,-0.026509792916939112,2.0457141480896244,2.156786973324591
