arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1190,190,0,0.0,True,2635.6606403588535,12582.407558910907,"[2.3312, 4.6555, 5.0207, 7.902, 6.3723, 4.5857]"
scaled_up,1191,191,117,,False,2635.65941987582,64889.96187210944,"[2.5081, 3.9879, 4.4925, 7.3964, 12.6989, 15.3754]"
scaled_up,1192,192,111,,False,2635.660348757973,94646.55042186391,"[4.7927, 6.5965, 6.0665, 7.187, 8.1069, 8.4697]"
scaled_up,1193,193,0,0.0,True,2635.6600134216624,5386.577181143396,"[1.7257, 3.7592, 4.046, 5.4377, 6.6943, 5.6379]"
scaled_up,1194,194,60,,False,2635.6611180272153,30590.411035291374,"[3.3122, 3.883, 5.4964, 6.6301, 7.1092, 9.1808]"
scaled_up,1195,195,88,,False,2635.660223636272,69568.17940569833,"[3.6572, 6.8942, 4.5282, 4.7925, 5.5854, 22.7631]"
scaled_up,1196,196,104,,False,2635.6595160276706,20364.789198688664,"[3.9732, 4.5744, 5.1778, 4.7535, 6.6637, 6.8318]"
scaled_up,1197,197,42,,False,2635.660601310162,17714.61152074885,"[2.0075, 5.8217, 4.4641, 6.4963, 7.7676, 6.7288]"
scaled_up,1198,198,36,,False,2635.660036524543,96379.05280087299,"[2.9025, 5.8403, 8.1943, 11.1455, 12.2541, 5.0802]"
scaled_up,1199,199,0,3.0,False,2635.660082673516,24535.45107695546,"[1.682, 6.3772, 5.0238, 6.3115, 9.7506, 7.3987]"
