a,seed,w2,margin,solved,gstar,bound
1.25,39,1.8996014077625174,-0.7106264304690386,False,0.06624635170956061,
1.25,40,3.430797193133756,-0.4404774543543919,False,0.06624635170956061,
1.25,41,0.46963192985003566,-0.11787187975632973,False,0.06624635170956061,
1.25,42,2.900824083701783,-0.5883235246061922,False,0.06624635170956061,
1.25,43,3.4289744965828275,-0.5923235537145999,False,0.06624635170956061,
1.25,44,0.7762187754633697,-0.9488380503419969,False,0.06624635170956061,
1.25,45,4.510706357335822,-0.5919410625735875,False,0.06624635170956061,
1.25,46,0.6132023431876538,-0.09411636161000356,False,0.06624635170956061,
1.25,47,4.339217548498519,-0.4971583870021785,False,0.06624635170956061,
1.25,48,3.4481136036935363,-0.4862527629376583,False,0.06624635170956061,
1.25,49,1.905246089252661,-0.7728855986658427,False,0.06624635170956061,
1.25,50,2.847566962603619,-0.6265757766173223,False,0.06624635170956061,
1.25,51,3.87158026563663,-0.518284913615954,False,0.06624635170956061,
1.25,52,6.004979919285893,-0.2628073796948307,False,0.06624635170956061,
1.25,53,3.2438951429248615,-0.5723234913485626,False,0.06624635170956061,
1.25,54,4.44445140503265,-0.42017409646100035,False,0.06624635170956061,
1.25,55,0.3772590054431133,-0.02833695889644469,False,0.06624635170956061,
1.25,56,2.3557389835842972,-0.7141274654790504,False,0.06624635170956061,
1.25,57,3.0825093141720634,-0.5119697685490561,False,0.06624635170956061,
1.25,58,4.474988991270309,-0.43447245975559134,False,0.06624635170956061,
1.25,59,0.3885887419550806,-0.02025525995147885,False,0.06624635170956061,
1.35,0,4.0458995855494555,-0.20526012095564106,False,0.1067705918459203,
1.35,1,4.950489551352685,-0.11980915571370154,False,0.1067705918459203,
1.35,2,4.648073577313802,-0.16943379340546194,False,0.1067705918459203,
